2022-05-19 16:04:39 INFO  [CMICT-Auth,,,] main org.springframework.security.web.DefaultSecurityFilterChain Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/oauth/token'], Ant [pattern='/oauth/token_key'], Ant [pattern='/oauth/check_token']]], [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@22c8ee48, org.springframework.security.web.context.SecurityContextPersistenceFilter@2a6fb62f, org.springframework.security.web.header.HeaderWriterFilter@108b121f, org.springframework.security.web.authentication.logout.LogoutFilter@6d0114c0, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@598657cd, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7b44bfb8, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6f867b0c, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7845b21a, org.springframework.security.web.session.SessionManagementFilter@5908e6d6, org.springframework.security.web.access.ExceptionTranslationFilter@46b5f061, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5112b7]
2022-05-19 16:04:39 INFO  [CMICT-Auth,,,] main org.springframework.security.web.DefaultSecurityFilterChain Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/oauth/**']]], [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1570cad0, org.springframework.security.web.context.SecurityContextPersistenceFilter@5d717f19, org.springframework.security.web.header.HeaderWriterFilter@3ef2b8e5, org.springframework.security.web.authentication.logout.LogoutFilter@7d284f15, com.cmict.auth.filter.ValidateCodeFilter@3b41e1bf, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@18715bb, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2a19a0fe, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@21090c88, org.springframework.security.web.session.SessionManagementFilter@49190ed6, org.springframework.security.web.access.ExceptionTranslationFilter@5fb07347, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@cec590c]
2022-05-19 16:04:40 INFO  [CMICT-Auth,,,] main org.springframework.security.web.DefaultSecurityFilterChain Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/**']]], [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@752973de, org.springframework.security.web.context.SecurityContextPersistenceFilter@579846cc, org.springframework.security.web.header.HeaderWriterFilter@59b447a4, org.springframework.security.web.authentication.logout.LogoutFilter@5c33008f, org.springframework.security.oauth2.provider.authentication.OAuth2AuthenticationProcessingFilter@7996d0d4, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@f59da34, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@a826ff8, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@71f0806b, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@52a67293, org.springframework.security.web.session.SessionManagementFilter@69ba3f4e, org.springframework.security.web.access.ExceptionTranslationFilter@6ea66c33, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@3b021664]
2022-05-19 16:04:40 INFO  [CMICT-Auth,,,] main com.netflix.config.sources.URLConfigurationSource To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2022-05-19 16:04:40 INFO  [CMICT-Auth,,,] main org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor Initializing ExecutorService 'applicationTaskExecutor'
2022-05-19 16:04:40 INFO  [CMICT-Auth,,,] main org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler Initializing ExecutorService
2022-05-19 16:04:42 INFO  [CMICT-Auth,,,] main org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler Initializing ExecutorService
2022-05-19 16:04:46 INFO  [CMICT-Auth,,,] main org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver Exposing 19 endpoint(s) beneath base path '/actuator'
2022-05-19 16:04:46 INFO  [CMICT-Auth,,,] main org.apache.coyote.http11.Http11NioProtocol Starting ProtocolHandler ["http-nio-8101"]
2022-05-19 16:04:46 INFO  [CMICT-Auth,,,] main org.springframework.boot.web.embedded.tomcat.TomcatWebServer Tomcat started on port(s): 8101 (http) with context path ''
2022-05-19 16:04:47 INFO  [CMICT-Auth,,,] main com.alibaba.cloud.nacos.registry.NacosServiceRegistry nacos registry, DEFAULT_GROUP CMICT-Auth 2.0.4.202:8101 register finished
2022-05-19 16:04:48 INFO  [CMICT-Auth,,,] main com.cmict.auth.CmictAuthApplication Started CmictAuthApplication in 24.489 seconds (JVM running for 29.522)
2022-05-19 16:04:49 INFO  [CMICT-Auth,,,] RMI TCP Connection(21)-2.0.4.202 org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-05-19 16:04:49 INFO  [CMICT-Auth,,,] RMI TCP Connection(21)-2.0.4.202 org.springframework.web.servlet.DispatcherServlet Initializing Servlet 'dispatcherServlet'
2022-05-19 16:04:49 INFO  [CMICT-Auth,,,] RMI TCP Connection(21)-2.0.4.202 org.springframework.web.servlet.DispatcherServlet Completed initialization in 27 ms
2022-05-19 16:04:49 INFO  [CMICT-Auth,,,] boundedElastic-1 io.lettuce.core.EpollProvider Starting without optional epoll library
2022-05-19 16:04:49 INFO  [CMICT-Auth,,,] boundedElastic-1 io.lettuce.core.KqueueProvider Starting without optional kqueue library
